,ID,Sex,Primary_index,Secondary_index,Age
3927,person_3927,Female,1.001289581,2.422331485,33.54673062
3928,person_3928,Male,4.88151764,4.755516764,41.60463115
3929,person_3929,Female,1.822400572,1.667628224,65.81474083
3930,person_3930,Female,2.877407044,1.997795401,28.45868366
3931,person_3931,Male,3.673268945,4.585275232,60.29186846
3932,person_3932,Male,1.79635822,5.590669079,53.07069666
3933,person_3933,Female,2.087747802,2.019638075,38.64563767
3934,person_3934,Female,2.782877312,3.790982611,67.04201559
3935,person_3935,Male,0.994381271,4.574421529,63.98667988
3936,person_3936,Female,0.894460547,4.087065262,67.29719569
3937,person_3937,Female,2.69182515,2.358867831,38.29148328
3938,person_3938,Male,3.231181722,4.850704016,31.79799397
3939,person_3939,Male,2.609695093,5.477777743,60.57906008
3940,person_3940,Male,3.531166824,6.576036212,45.64051693
3941,person_3941,Male,1.718854257,4.417824003,45.01857879
3942,person_3942,Male,3.600917666,4.632029185,32.65676735
3943,person_3943,Female,2.488850581,3.430595923,41.90018875
3944,person_3944,Female,2.459878285,1.8485635,31.41301682
3945,person_3945,Female,2.365550881,3.246374293,50.28119752
3946,person_3946,Male,3.450563647,4.122886406,67.13974855
3947,person_3947,Female,3.37094511,2.717669955,57.83366904
3948,person_3948,Female,2.092594125,0.514417681,50.62665487
3949,person_3949,Male,2.258991085,4.483864287,25.33937524
3950,person_3950,Female,1.227051307,3.409471215,58.93481316
3951,person_3951,Female,0.763035567,0.882504665,50.21681468
3952,person_3952,Male,3.379140405,4.751256625,24.8661954
3953,person_3953,Male,3.408446109,5.450405979,25.77603111
3954,person_3954,Male,2.150510675,7.005426457,37.13483711
3955,person_3955,Female,1.072579032,1.840978067,46.12131797
3956,person_3956,Female,1.921019841,3.1607639,31.96685473
3957,person_3957,Male,0.229062092,5.264084672,69.21405434
3958,person_3958,Male,3.055390111,3.753309402,55.03662479
3959,person_3959,Female,2.792812854,2.022464323,35.33901438
3960,person_3960,Male,2.62063479,5.914355851,53.13495881
3961,person_3961,Female,1.824961396,3.32386226,47.2856883
3962,person_3962,Male,2.958984298,4.311591463,35.04133539
3963,person_3963,Female,0.969730852,3.238816991,44.32256329
3964,person_3964,Male,5.019049819,4.632033381,55.80789909
3965,person_3965,Male,2.580116838,4.607037417,24.49567704
3966,person_3966,Female,2.978381827,4.128899645,28.22029273
3967,person_3967,Male,0.241213682,4.629548169,65.60420974
3968,person_3968,Female,1.447484923,3.92658891,64.50419358
3969,person_3969,Female,1.145876794,1.504521736,48.05293406
3970,person_3970,Female,1.872788046,3.264832157,22.25717759
3971,person_3971,Male,3.045742937,3.751811666,32.22336288
3972,person_3972,Female,2.95552662,3.288452047,57.40354397
3973,person_3973,Female,4.690586902,2.650514127,28.2491242
3974,person_3974,Female,0.614894537,2.859368905,68.06643844
3975,person_3975,Female,2.296851329,2.656272956,25.65996442
3976,person_3976,Female,1.896938986,3.879847982,37.50838618
3977,person_3977,Female,1.698809084,3.138221559,43.7223708
3978,person_3978,Female,3.228233331,4.610400475,37.44597108
3979,person_3979,Female,3.505722218,2.316799788,32.60828627
3980,person_3980,Male,2.165496926,4.463145262,32.55843112
3981,person_3981,Female,1.114550518,2.857922656,53.86268428
3982,person_3982,Female,1.172382575,3.46738471,34.68243905
3983,person_3983,Female,1.572668055,1.292120528,26.41502821
3984,person_3984,Male,2.453304857,4.110122942,69.02949537
3985,person_3985,Female,3.587278193,3.346868489,59.09540504
3986,person_3986,Female,2.716819294,2.450669453,37.94781066
3987,person_3987,Male,1.03661292,4.221436074,35.8293397
3988,person_3988,Male,2.267647094,4.319211188,40.19042511
3989,person_3989,Male,3.408294638,4.044895118,66.26325791
3990,person_3990,Female,1.445296872,3.066388514,27.08953631
3991,person_3991,Female,1.746803552,1.120390622,30.69393336
3992,person_3992,Female,0.52228804,3.951130228,55.59909904
3993,person_3993,Female,2.806085924,2.955832445,51.41854771
3994,person_3994,Female,3.658838533,3.072323611,20.65173606
3995,person_3995,Male,4.494031925,4.926253992,48.4528479
3996,person_3996,Male,1.901088691,5.125438933,63.7938126
3997,person_3997,Female,1.773822125,2.718514314,50.28509318
3998,person_3998,Female,0.935332745,3.351079865,25.41767215
3999,person_3999,Female,3.463628006,2.51422304,64.3666443
4000,person_4000,Male,2.498509198,4.301655732,24.27059183
4001,person_4001,Male,1.528176472,3.915714971,33.02393229
4002,person_4002,Male,2.963999554,2.570425045,53.84297992
4003,person_4003,Male,3.874165774,3.720081354,64.94844467
4004,person_4004,Male,2.694471257,6.106035604,30.25503356
4005,person_4005,Female,2.195334344,2.612664745,56.08295589
4006,person_4006,Female,2.056074249,1.110604008,31.05736849
4007,person_4007,Male,2.352617676,4.846447052,36.79765573
4008,person_4008,Male,2.84484598,5.901540746,33.96953322
4009,person_4009,Female,1.83668949,1.168883505,51.02476981
4010,person_4010,Female,1.012672518,2.796745155,64.82769296
4011,person_4011,Female,2.21719555,3.099120168,52.73310553
4012,person_4012,Male,2.905044094,5.934743176,61.68746535
4013,person_4013,Female,2.304232042,3.947240931,68.40474532
4014,person_4014,Male,1.855512472,3.305300241,59.25868665
4015,person_4015,Female,-0.229217302,3.714298863,60.46048902
4016,person_4016,Female,-0.369707704,3.107751485,44.10863651
4017,person_4017,Male,2.962706448,3.321181157,48.35604122
4018,person_4018,Female,1.423075685,2.443017027,39.50089411
4019,person_4019,Male,1.342278816,3.623915134,29.79681766
4020,person_4020,Male,4.440975775,2.673132685,29.16966604
4021,person_4021,Female,3.120742584,3.405197104,20.33148046
4022,person_4022,Female,2.853237407,3.71723724,24.31892734
4023,person_4023,Male,4.572272024,3.239112657,41.28106547
4024,person_4024,Male,2.630777106,4.708437467,41.91555005
4025,person_4025,Female,0.855548383,4.220732837,38.22426922
4026,person_4026,Female,2.099944773,3.779338862,28.2478066
4027,person_4027,Male,2.808553277,6.246826797,31.65212943
4028,person_4028,Male,1.549716914,4.279663439,67.90504706
4029,person_4029,Female,1.732803309,4.265329168,64.43391538
4030,person_4030,Female,1.172481374,2.629568927,37.49199692
4031,person_4031,Female,2.366339214,2.191132894,58.59666196
4032,person_4032,Male,4.845506497,3.998393026,65.77680839
4033,person_4033,Female,2.215608404,3.21559356,27.71046071
4034,person_4034,Male,4.539667602,5.294581422,48.77925941
4035,person_4035,Male,3.327916621,5.526757971,55.69352917
4036,person_4036,Female,2.768901569,2.768452339,56.03971681
4037,person_4037,Male,3.907122725,3.449814487,22.58127266
4038,person_4038,Male,3.136790223,3.218349485,47.65627466
4039,person_4039,Female,1.933428219,3.054700805,20.38272976
4040,person_4040,Female,0.593347747,4.318588491,22.61614913
4041,person_4041,Male,3.109451064,4.877097097,59.95179994
4042,person_4042,Male,2.835050524,3.636378323,48.0827686
4043,person_4043,Male,3.621094512,3.227383102,33.449986
4044,person_4044,Female,3.226321316,1.09025898,32.09955617
4045,person_4045,Male,4.318610755,4.571331496,39.83334204
4046,person_4046,Male,3.167431381,3.946892568,62.93009648
4047,person_4047,Female,2.315274567,3.581024539,57.76260884
4048,person_4048,Male,2.753943505,5.638900031,41.33197885
4049,person_4049,Female,2.867599558,2.189008241,27.55462965
4050,person_4050,Male,3.901381317,5.546791381,25.1242581
4051,person_4051,Male,0.341335588,2.560268689,35.84309636
4052,person_4052,Female,0.564008378,3.177290721,47.5949912
4053,person_4053,Male,4.527710416,3.191451411,26.32725928
4054,person_4054,Male,1.779279926,3.601726282,24.38801532
4055,person_4055,Male,2.248058899,5.50851559,68.15644834
4056,person_4056,Male,3.444895917,6.138374391,34.28674088
4057,person_4057,Male,5.098422821,5.483555409,32.56250511
4058,person_4058,Male,3.589755529,4.356159542,40.81729225
4059,person_4059,Female,2.777101381,1.973687884,64.76681666
4060,person_4060,Female,1.620890842,3.252839467,39.12615736
4061,person_4061,Female,3.896590534,2.081229748,60.39257853
4062,person_4062,Male,1.46721528,4.965357217,41.83681669
4063,person_4063,Male,3.141202909,2.762508071,54.73346507
4064,person_4064,Female,1.70355294,2.005206157,37.49580335
4065,person_4065,Female,3.270292165,2.768258065,40.52776311
4066,person_4066,Male,3.167915089,4.153634434,52.27684979
4067,person_4067,Female,2.070675645,2.963095439,27.53222865
4068,person_4068,Female,0.454465718,2.616208975,33.78519573
4069,person_4069,Female,1.017723074,3.146291642,49.10279231
4070,person_4070,Male,2.670377881,4.63280019,42.57332618
4071,person_4071,Female,2.940962133,4.095790202,55.87588492
4072,person_4072,Female,3.47020375,2.157751407,61.71410711
4073,person_4073,Male,2.072539845,3.757911577,65.61823548
4074,person_4074,Female,1.072051639,2.37738844,20.28762597
4075,person_4075,Male,4.29161089,6.525695346,28.2156879
4076,person_4076,Male,2.69634872,6.901861147,35.39840507
4077,person_4077,Female,3.038211917,2.573730198,26.58111486
4078,person_4078,Male,3.949343947,5.815299952,52.48083664
4079,person_4079,Female,3.17974039,2.62071524,40.75929421
4080,person_4080,Female,3.365309312,2.876764473,41.11974849
4081,person_4081,Male,2.633953803,4.551903178,28.56051162
4082,person_4082,Male,3.153248993,3.730186752,46.61995731
4083,person_4083,Male,4.106769517,5.35864632,54.21802783
4084,person_4084,Female,2.303951852,3.005860237,37.07818396
4085,person_4085,Female,2.675641326,2.96730346,62.77920619
4086,person_4086,Female,1.857820862,3.539798122,53.81175988
4087,person_4087,Female,2.755803054,1.742654786,27.2830091
4088,person_4088,Female,2.051813253,1.709650449,62.01893896
4089,person_4089,Male,1.720065913,4.215771341,30.75726245
4090,person_4090,Male,6.392196807,4.488967018,32.46931282
4091,person_4091,Female,0.935343428,1.657696912,48.22970102
4092,person_4092,Male,4.003224944,6.548923244,56.77680502
4093,person_4093,Male,3.230031893,2.789144369,47.42065275
4094,person_4094,Male,3.007918066,4.740707676,51.90021052
4095,person_4095,Male,3.523527837,5.345286928,62.88131327
4096,person_4096,Male,3.759364785,5.087791546,29.6520932
4097,person_4097,Male,3.400656402,5.380737929,44.17528158
4098,person_4098,Male,1.44173397,4.582888755,46.53177944
4099,person_4099,Female,1.110216488,3.380474798,40.77724357
4100,person_4100,Female,2.185842903,4.500836976,59.95271352
4101,person_4101,Female,3.834342629,3.868113125,59.27017658
4102,person_4102,Male,4.520060632,5.521983774,25.31883538
4103,person_4103,Female,2.467523611,3.952045377,55.68908891
4104,person_4104,Male,2.620360457,5.946340502,54.33170415
4105,person_4105,Female,1.282570662,3.508824286,50.90056905
4106,person_4106,Male,3.055152296,6.046520674,68.66346327
4107,person_4107,Male,2.485028681,2.475252719,56.81965907
4108,person_4108,Female,2.059198568,3.653112838,30.79710742
4109,person_4109,Female,3.034699334,2.428611101,67.92755654
4110,person_4110,Male,3.670456274,4.08138884,37.75300174
4111,person_4111,Female,3.538340075,2.16634242,21.90629844
4112,person_4112,Male,4.156284855,3.268544729,48.49259997
4113,person_4113,Male,3.872018934,4.449218923,48.27841641
4114,person_4114,Female,2.277245379,1.61483158,60.64610222
4115,person_4115,Female,3.318242801,4.176201865,43.38347851
4116,person_4116,Male,1.604328782,5.108686396,48.43604485
4117,person_4117,Female,0.011161885,1.791254642,62.93543824
4118,person_4118,Male,2.054802532,3.331321255,36.6567097
4119,person_4119,Female,1.936749871,4.666352003,27.13715371
4120,person_4120,Male,2.520205844,3.789691101,45.63637889
4121,person_4121,Male,3.42268681,4.439391445,55.34955839
4122,person_4122,Female,0.39621201,4.765769025,31.49261859
4123,person_4123,Male,3.584499762,4.121908107,51.53908207
4124,person_4124,Female,2.9615274,5.209714583,28.31743529
4125,person_4125,Female,1.172539595,2.435143985,62.3495824
4126,person_4126,Female,0.859626318,2.924505996,63.62726327
4127,person_4127,Female,3.697221031,3.316285458,46.54487095
4128,person_4128,Male,3.33078336,3.045918663,36.43121071
4129,person_4129,Female,2.495900675,1.740436971,69.72966117
4130,person_4130,Female,1.135851948,2.424243316,49.58150934
4131,person_4131,Female,2.241021725,3.46785624,68.11477307
4132,person_4132,Female,3.241783454,1.944334598,24.55493268
4133,person_4133,Female,2.510085767,1.73677292,41.57080488
4134,person_4134,Female,2.230436848,6.315068856,64.32117655
4135,person_4135,Male,1.730206124,4.65540052,36.48322633
4136,person_4136,Male,2.708755228,3.514305118,21.73265248
4137,person_4137,Male,2.18703266,4.292621417,20.52145803
4138,person_4138,Female,1.15818036,4.122796048,26.41280729
4139,person_4139,Female,3.405106362,3.634820775,29.0784972
4140,person_4140,Female,1.935401839,4.111926618,62.55776526
4141,person_4141,Female,4.441470172,2.782353942,62.29749218
4142,person_4142,Male,3.607884862,5.749112012,46.95959576
4143,person_4143,Female,2.654014894,2.842294254,66.88161075
4144,person_4144,Male,2.494497776,3.050505937,43.95149763
4145,person_4145,Female,1.272782101,2.348270158,24.97159751
4146,person_4146,Female,0.427453127,2.437713928,54.66863887
4147,person_4147,Female,1.483550024,4.619660087,39.08411612
4148,person_4148,Female,4.212870835,2.21672116,21.11367136
4149,person_4149,Female,3.534059644,2.886474671,68.94384833
4150,person_4150,Female,3.251160572,2.07471963,69.95187684
4151,person_4151,Female,3.03484127,2.917980365,24.32822583
4152,person_4152,Male,2.639223267,4.717634365,67.25096083
4153,person_4153,Male,2.789123892,5.488588934,68.4279588
4154,person_4154,Female,2.255980657,2.76783115,60.21165224
4155,person_4155,Female,1.27115317,3.056386275,23.08369608
4156,person_4156,Male,2.489600972,5.108047903,25.95872945
4157,person_4157,Female,2.652312467,3.676355229,46.05989587
4158,person_4158,Female,1.543408468,2.132268239,36.90702447
4159,person_4159,Male,1.759968268,4.168332657,41.69178601
4160,person_4160,Female,2.589243219,5.133769375,44.43084409
4161,person_4161,Male,1.558114752,5.274301473,21.05811189
4162,person_4162,Male,4.833487442,4.075098252,45.9155023
4163,person_4163,Male,2.895232975,4.237086868,44.87178718
4164,person_4164,Female,2.000763962,1.719015284,44.84633268
4165,person_4165,Female,2.722802286,1.59291843,60.9265862
4166,person_4166,Female,3.141564734,2.899392999,51.98012658
4167,person_4167,Female,2.770787726,3.57801742,54.87232873
4168,person_4168,Female,2.628086019,2.064557629,20.28917342
4169,person_4169,Male,1.202506326,4.378994342,31.87858473
4170,person_4170,Male,2.268212584,4.842885921,41.42246229
4171,person_4171,Male,3.394367805,5.053249265,20.25738538
4172,person_4172,Male,4.371226452,4.324539599,35.70924224
4173,person_4173,Female,2.644368226,3.120832482,27.69971226
4174,person_4174,Male,2.441039849,5.194760034,33.37246047
4175,person_4175,Male,4.43556364,2.303660643,59.31322006
4176,person_4176,Male,1.882675148,2.129788258,27.84312381
4177,person_4177,Female,1.501169914,2.374057775,65.23872195
4178,person_4178,Male,2.42651995,4.660341061,66.90551688
4179,person_4179,Female,2.863762425,1.739760716,68.90528183
4180,person_4180,Female,4.18146819,2.690676696,58.6812806
4181,person_4181,Male,0.995696383,4.140626871,31.68916021
4182,person_4182,Male,2.805506632,4.91228609,43.94060744
4183,person_4183,Female,3.192687621,1.27124721,24.18153739
4184,person_4184,Female,2.156019365,2.31335073,34.11841166
4185,person_4185,Female,2.411837776,3.598148181,28.82327883
4186,person_4186,Female,1.712943066,4.899255043,22.37259305
4187,person_4187,Female,2.231123409,2.890555306,69.5223975
4188,person_4188,Male,4.140674969,4.200213031,29.97809499
4189,person_4189,Female,1.926774248,2.874138277,45.10871453
4190,person_4190,Female,0.248811783,4.108970219,26.62249156
4191,person_4191,Male,2.044814956,5.109769678,28.00992183
4192,person_4192,Male,3.736926824,5.071479628,68.56053992
4193,person_4193,Male,2.308263562,6.335091504,45.53157624
4194,person_4194,Male,3.940058857,4.463010282,23.97250829
4195,person_4195,Male,3.237821018,4.493636249,42.63445692
4196,person_4196,Female,2.299529168,2.994928727,63.23207954
4197,person_4197,Female,3.245655377,3.870804536,32.97278918
4198,person_4198,Male,2.365157949,4.242030104,22.47341717
4199,person_4199,Male,3.381869726,3.259983549,40.92397376
4200,person_4200,Female,1.437458386,5.171305375,40.6611448
4201,person_4201,Female,2.748272406,3.627289564,33.47750867
4202,person_4202,Female,2.347492782,2.562519961,25.81146554
4203,person_4203,Female,2.649142351,4.556582924,45.31909829
4204,person_4204,Female,0.953292778,3.511179431,45.81763817
4205,person_4205,Male,4.017482711,4.062445242,39.88561474
4206,person_4206,Male,1.292836791,3.863644508,20.53138541
4207,person_4207,Female,2.296546447,2.062186541,41.33587773
4208,person_4208,Male,1.437240618,4.555238227,32.16635801
4209,person_4209,Female,2.729807695,3.013347166,41.80803532
4210,person_4210,Male,2.840327685,3.873505486,64.48369059
4211,person_4211,Female,3.038961942,2.963946542,50.23634914
4212,person_4212,Male,2.718955423,5.12506772,43.16963373
4213,person_4213,Female,2.619156723,3.656707695,39.60643289
4214,person_4214,Male,1.678876904,3.855143667,20.22217737
4215,person_4215,Male,4.526301147,5.661075565,20.16510616
4216,person_4216,Male,3.05806017,5.504820762,25.67920003
4217,person_4217,Female,3.78445837,3.777784397,35.39528419
4218,person_4218,Male,1.826549098,3.17098927,51.39159031
4219,person_4219,Female,3.177248473,2.139648006,33.21790941
4220,person_4220,Female,3.85200236,3.596018232,27.96025345
4221,person_4221,Female,1.976433727,2.435669998,48.75322523
4222,person_4222,Female,0.266494964,1.479782823,33.84442342
4223,person_4223,Male,-0.080590345,5.806335342,44.88384374
4224,person_4224,Male,1.767198973,3.484521237,21.7328479
4225,person_4225,Female,1.260367243,2.468766307,29.98919148
4226,person_4226,Female,3.657209622,3.518954488,53.59951144
4227,person_4227,Male,0.822667344,4.249948988,24.28969648
4228,person_4228,Female,3.230013914,3.385081109,24.09629907
4229,person_4229,Male,4.649154489,5.803135288,36.20869112
4230,person_4230,Female,2.436377647,2.447581554,66.69137095
4231,person_4231,Female,3.113140655,3.337736176,30.35931126
4232,person_4232,Female,2.619016514,3.706211995,59.32406164
4233,person_4233,Female,2.443190289,3.262498596,66.27297315
4234,person_4234,Female,-0.033900379,1.602752021,22.6871213
4235,person_4235,Female,2.341017335,3.244058815,46.65756218
4236,person_4236,Male,3.664985544,4.30328942,68.09065426
4237,person_4237,Male,4.982183605,4.53792702,46.91782354
4238,person_4238,Male,5.528839524,6.794204457,34.22350154
4239,person_4239,Male,3.775840285,6.050870348,44.55348272
4240,person_4240,Male,3.356005828,3.716641619,53.3617779
4241,person_4241,Male,3.653879722,4.55037797,23.97323361
4242,person_4242,Male,3.70356272,7.007265822,37.33463542
4243,person_4243,Male,4.20452156,5.218821402,39.36372732
4244,person_4244,Female,2.24600957,3.423993637,24.73893521
4245,person_4245,Female,0.641362863,3.804456857,60.58046261
4246,person_4246,Male,2.210429062,4.353350792,28.27535678
4247,person_4247,Male,2.84988713,4.141119963,47.94419711
4248,person_4248,Female,0.982037906,3.0976775,45.20808165
4249,person_4249,Female,1.994037434,2.466908366,64.20662359
4250,person_4250,Male,1.217933565,1.918652072,30.45477027
4251,person_4251,Female,2.251650496,3.741437332,60.85789942
4252,person_4252,Female,3.260572261,2.971024934,32.9914474
4253,person_4253,Male,1.215881089,4.156698928,65.29357915
4254,person_4254,Female,1.375736961,1.947944642,50.65037531
4255,person_4255,Female,2.580348016,2.328981181,26.75612645
4256,person_4256,Female,2.703969153,1.781204374,25.91390027
4257,person_4257,Male,3.243523763,5.237531558,56.79216101
4258,person_4258,Female,2.059238848,2.074810392,24.76578521
4259,person_4259,Female,0.972793361,2.624345827,21.41255422
4260,person_4260,Female,3.416013491,3.152615021,36.30398555
4261,person_4261,Male,2.248932772,3.923679077,22.20794573
4262,person_4262,Female,2.663654175,3.052843488,22.06196031
4263,person_4263,Male,2.99325271,5.230227437,60.96307033
4264,person_4264,Female,0.457057572,3.085879524,22.31949795
4265,person_4265,Male,4.2350203,5.19793428,33.14044386
4266,person_4266,Female,2.238199828,1.941558138,36.63819099
4267,person_4267,Female,1.918710999,1.983766578,43.09677253
4268,person_4268,Male,2.71415821,6.082984175,27.47147123
4269,person_4269,Female,2.762391793,2.230339139,66.84953988
4270,person_4270,Male,1.094058692,4.021224424,59.91958994
4271,person_4271,Male,2.858232173,3.266325051,22.7622104
4272,person_4272,Male,2.30850079,5.237838405,38.53783777
4273,person_4273,Male,4.56674347,2.881717122,36.60589768
4274,person_4274,Male,3.820228376,4.251375931,65.44581239
4275,person_4275,Male,4.331528108,4.798750807,30.02402263
4276,person_4276,Male,3.108870927,4.405347378,23.28955698
4277,person_4277,Female,1.546832412,3.06819294,58.62009576
4278,person_4278,Female,2.39216707,2.839162706,24.3505279
4279,person_4279,Male,3.627117777,4.158413588,41.10765022
4280,person_4280,Female,2.326580923,4.328593405,44.79075127
4281,person_4281,Female,1.151269198,4.012831591,51.77309268
4282,person_4282,Male,4.945261794,4.413571397,44.40800945
4283,person_4283,Male,3.148243021,3.561403616,24.48871964
4284,person_4284,Male,3.265856316,3.378228843,55.73412311
4285,person_4285,Male,4.459919556,3.290791736,25.17704281
4286,person_4286,Female,1.70405112,3.131951641,49.41326495
4287,person_4287,Female,1.486989904,3.151074225,25.94183452
4288,person_4288,Male,2.516350313,4.420335707,62.25930289
4289,person_4289,Female,3.111593322,4.13737184,42.91021416
4290,person_4290,Female,1.465815205,4.640550189,40.73299494
4291,person_4291,Male,2.043303928,5.516963522,35.99093073
4292,person_4292,Male,1.861033172,4.442629348,60.53583655
4293,person_4293,Male,3.753163447,3.522666868,53.01833037
4294,person_4294,Female,2.283733483,2.984719328,64.16683054
4295,person_4295,Male,3.448695264,3.975946889,49.34631507
4296,person_4296,Female,2.13515266,1.563334756,63.02012034
4297,person_4297,Female,3.42263359,3.207360118,35.43701784
4298,person_4298,Male,1.534328391,3.231355125,38.92685249
4299,person_4299,Female,1.532470459,2.471956532,44.36188695
4300,person_4300,Male,4.32183911,3.401544238,30.14476018
4301,person_4301,Female,2.73267887,4.330273872,55.92430949
4302,person_4302,Female,1.162148873,2.682219594,44.30682405
4303,person_4303,Male,2.561213164,7.075155742,47.51633027
4304,person_4304,Female,4.712719026,1.677567225,35.86662014
4305,person_4305,Female,3.078390829,2.263608816,35.82838102
4306,person_4306,Male,3.499980065,4.628071856,67.64598972
4307,person_4307,Male,4.227739928,4.778613948,54.67634248
4308,person_4308,Male,3.887814569,5.05714857,51.91284247
4309,person_4309,Female,2.04073463,3.974372658,47.598175
4310,person_4310,Male,4.937516273,3.506634597,45.05347177
4311,person_4311,Male,3.938966973,5.125559268,49.94003864
4312,person_4312,Female,1.318077869,1.714890306,31.64882276
4313,person_4313,Female,2.186343124,4.632291784,54.0119911
4314,person_4314,Female,1.289250222,2.975635295,49.4158679
4315,person_4315,Female,1.949612017,1.813130113,58.1334769
4316,person_4316,Male,3.653858089,3.725339809,57.42969604
4317,person_4317,Female,1.844675568,2.261204618,35.52909414
4318,person_4318,Male,2.277938982,3.667773295,48.46590418
4319,person_4319,Male,2.037800133,7.193771886,54.53385379
4320,person_4320,Male,0.846726915,5.016791219,52.45764134
4321,person_4321,Female,1.584267763,4.221035656,45.88788284
4322,person_4322,Male,3.645418233,4.616068116,23.72084455
4323,person_4323,Male,1.642665391,3.100834257,36.80301171
4324,person_4324,Male,2.926760657,5.560331324,63.87275206
4325,person_4325,Male,3.050683348,5.242129084,35.91460819
4326,person_4326,Male,3.653540522,5.18008561,30.3675902
4327,person_4327,Female,1.095285061,1.884515851,27.44513071
4328,person_4328,Female,2.042442335,2.658694562,25.05101518
4329,person_4329,Female,2.740660378,3.792148641,47.54670751
4330,person_4330,Female,1.903689605,3.799136001,22.27478589
4331,person_4331,Female,0.750809832,3.082472666,33.38940823
4332,person_4332,Male,1.730820967,3.436943294,29.53722025
4333,person_4333,Female,1.973602147,0.054528582,39.26205812
4334,person_4334,Male,2.270380091,3.859129539,51.86933788
4335,person_4335,Male,3.216489155,4.358823485,56.69327563
4336,person_4336,Female,2.402261054,3.064852921,24.41688516
4337,person_4337,Female,3.046996703,2.244594219,29.30439617
4338,person_4338,Female,1.310291688,3.815110733,48.72494368
4339,person_4339,Female,3.014451189,3.144408203,60.71883789
4340,person_4340,Male,3.20243466,4.211912414,67.06755527
4341,person_4341,Male,3.507386048,5.062183431,48.01859591
4342,person_4342,Male,3.376239054,3.329053926,67.95776814
4343,person_4343,Female,0.005128516,5.391879715,54.44700642
4344,person_4344,Male,2.96372682,4.429621074,57.68569253
4345,person_4345,Female,0.702399858,2.399368972,44.65688178
4346,person_4346,Female,3.324338098,3.655814085,30.07208887
4347,person_4347,Female,1.966061346,3.044893513,34.47474142
4348,person_4348,Male,4.446090174,4.528305456,43.78480301
4349,person_4349,Female,1.650069263,3.442480139,28.17214447
4350,person_4350,Male,2.528965526,5.004450552,47.85046548
4351,person_4351,Male,4.170262454,2.919637699,41.29458019
4352,person_4352,Female,1.423424533,2.632891489,38.28842893
4353,person_4353,Male,2.104330303,2.787862718,51.63555568
4354,person_4354,Female,1.343238283,2.305820523,25.65207992
4355,person_4355,Male,2.821908771,3.841658693,33.11716946
4356,person_4356,Male,3.484349406,4.460094882,31.67920569
4357,person_4357,Female,1.863801411,1.304826907,40.71840449
4358,person_4358,Male,2.82284383,4.730663035,56.25493998
4359,person_4359,Male,3.131356146,4.909797188,48.52635495
4360,person_4360,Female,0.498132634,2.739517982,57.99947422
4361,person_4361,Male,2.885062608,5.592964848,63.19732025
4362,person_4362,Male,4.347853265,4.85258777,42.32989357
4363,person_4363,Female,1.002594797,3.286540374,25.37786378
4364,person_4364,Female,1.663795189,1.220558185,29.39266166
4365,person_4365,Female,1.387875725,2.589414724,36.63544258
4366,person_4366,Male,3.334911627,6.028874478,46.63159386
4367,person_4367,Male,3.431318473,4.287019943,29.78715844
4368,person_4368,Male,2.607495943,5.024397022,29.40395533
4369,person_4369,Female,1.567522373,2.661237362,67.77359616
4370,person_4370,Female,1.578026002,3.713516272,20.23824029
4371,person_4371,Female,2.700523204,2.352137359,51.00799483
4372,person_4372,Male,3.66240296,3.885402628,44.45974159
4373,person_4373,Male,3.049476315,4.465224606,29.77350243
4374,person_4374,Female,2.526726442,2.802297187,50.21380021
4375,person_4375,Female,1.088636471,1.883488847,61.16827288
4376,person_4376,Male,5.272496659,4.434141013,21.39738828
4377,person_4377,Male,5.090845123,2.776281241,23.76728738
4378,person_4378,Male,1.346078175,4.957327012,45.82754157
4379,person_4379,Male,3.325121113,4.177389848,31.16400667
4380,person_4380,Male,2.141644799,4.27398629,35.04202096
4381,person_4381,Male,1.815882195,4.233890695,41.84661416
4382,person_4382,Female,0.874345543,2.360354773,47.19207561
4383,person_4383,Male,2.646737816,3.49769073,67.34183882
4384,person_4384,Female,2.424221331,3.567689089,62.76103049
4385,person_4385,Female,1.495921358,3.286037366,61.62875611
4386,person_4386,Male,2.542141394,4.772856195,46.08626827
4387,person_4387,Female,1.315440469,3.99830456,45.47717096
4388,person_4388,Female,1.519288458,2.674990328,40.95077846
4389,person_4389,Female,2.303009282,4.255456012,55.82134707
4390,person_4390,Male,3.811753293,6.002545352,61.97165531
4391,person_4391,Female,3.249368605,2.044707356,61.49342799
4392,person_4392,Male,2.296390076,4.396429616,39.4482
4393,person_4393,Female,1.824252349,3.461042386,52.10740823
4394,person_4394,Male,3.360184597,5.392607916,30.3460651
4395,person_4395,Female,3.229630376,2.473699317,53.12986185
4396,person_4396,Male,2.044385409,3.067289206,62.50684269
4397,person_4397,Male,2.949125436,5.20266996,31.18409418
4398,person_4398,Male,2.082474549,4.55637673,40.14176267
4399,person_4399,Female,2.095525656,3.16618393,57.46740152
4400,person_4400,Male,1.693843438,2.857583527,48.01441959
4401,person_4401,Male,4.059663568,4.669658894,46.08511371
4402,person_4402,Male,4.068188088,3.762704728,37.92712095
4403,person_4403,Female,2.401686065,3.831330693,33.8411332
4404,person_4404,Female,3.001698599,2.308588267,57.38418173
4405,person_4405,Female,2.496716255,3.127089693,20.07566353
4406,person_4406,Male,3.582213049,5.19077921,49.65290241
4407,person_4407,Female,1.946304353,4.447454084,56.53199342
